full_text,created_at,id_str,user_name,user_screen_name,Label
#saveerintaulany Kamu betul,4/21/19 20:22,1.12006E+18,roosie setiawan,roosie13,Hoax
#SaveTaulany #SaveErinTaulany,4/21/19 20:19,1.12006E+18,Adeadeo,adea_deo,Hoax
#SaveErinTaulany,4/21/19 20:12,1.12006E+18,SUGIARTI,sugiarti_yo,Valid
Pancen 02 MENGONG berjamaah #SaveTaulany #saveerintaulany,4/21/19 20:10,1.12006E+18,Tika van Steenveldt,tika_sekti,Hoax
#saveerintaulany,4/21/19 20:10,1.12006E+18,Zulfan Sikumbang,ZulfanSikumbang,Valid
@RizmaWidiono ..prabowo harus cek kejiwaan #SaveErinTaulany,4/21/19 20:09,1.12006E+18,dsatoto,totok9nine,Hoax
Aahhh ciap pleciden #saveerintaulany,4/21/19 20:01,1.12005E+18,#SINTING#saveerintaulany,Juan_ramosh,Hoax
Trueeeee..... #SaveTaulany #saveerintaulany ,4/21/19 19:29,1.12005E+18,supermanalive,Judgebao5,Valid
Ashiiaap #saveerintaulany #saveerintaulany #saveerintaulany #SaveTaulany #SaveTaulany #SaveTaulany,4/21/19 19:28,1.12005E+18,ImAM S.,imamsant054,Hoax
"Lagi banyak yg hestek #saveerintaulany, disinilah letak akal sehat, masa orang salah dibelain yang benar itu, Save As Pelaku di penjara. ",4/21/19 19:26,1.12005E+18,mahluk hidup,belumdipake,Valid
Wkwkwkwkwk....berharap e #saveerintaulany,4/21/19 19:25,1.12005E+18,#SINTING#saveerintaulany,Juan_ramosh,Hoax
Gunakan otak sbgmana mestinya.. #SaveTaulany #saveerintaulany ,4/21/19 19:11,1.12004E+18,djeto catur,djeto_catur,Hoax
"Yg penting sudah... Siap..., Presiden. #02CurangTeriakCurang #SaveErinTaulany",4/21/19 19:06,1.12004E+18,_Ÿ‡®_Ÿ‡©Armyworm Â _Ÿ_‡Â _Ÿ”«,kolo_munyeng99,Valid
Siapa sebenernya yg lebih keterlaluan? Erin taulany atau kalian para pembully masal? #saveerintaulany ,4/21/19 19:04,1.12004E+18,Rahayuning R Joeda,Rizkitaj,Hoax
#SaveTaulany #saveerintaulany,4/21/19 18:57,1.12004E+18,A. Ulya,Fandi08946346,Valid
Goodnight #jogja #EVEMUN #Jus2_FOCUSTOURinJKT #saveerintaulany #ë°©íƒ„ì†Œë…„ë‹¨ #HappyEaster Sorry ribet hahaha,4/21/19 18:57,1.12004E+18,Gadis Desa,xAngelissa,Hoax
Adu data ja berani gak???? #saveerintaulany #SaveTaulany,4/21/19 18:55,1.12004E+18,Ulil Azmi,MrUlilAzmi,Hoax
#SaveTaulany #SaveErinTaulany,4/21/19 18:43,1.12004E+18,mrs.herlambang,mrs_herlambang,Valid
#SaveTaulany #SaveErinTaulany,4/21/19 18:38,1.12003E+18,P. Nugroho Â _Ÿ‡®_Ÿ‡©,nuook,Hoax
ga ke bayang jika 02 memipin bisa2 di kritik dikit langsung deh di penjarain #SaveTaulany #SaveErinTaulany,4/21/19 18:37,1.12003E+18,dwi,dwi21105945,Valid
#SAVEERINTAULANY,4/21/19 18:24,1.12003E+18,Prabu Joyoboyo,Jermia62369646,Hoax
"Mau DM istrinya andre taulani kasih semangat, tpi tdk punya IG. #saveerintaulany",4/21/19 18:16,1.12003E+18,AnaknyaSUHARTO,AnaknyaSuharto,Hoax
"Sebagai seorang laki-laki mungkin saya hanya pengecut. Terimakasih Erin Taulany telah mewakili suara kami. Selamat Hari Kartini untuk para perempuan hebat. Jejak digital itu kejam, berhati-hati lah. #SaveTaulany #saveerintaulany ",4/21/19 18:12,1.12003E+18,musang,jodhyregar_7,Valid
Aku sih yes #SaveTaulany #SaveErinTaulany ,4/21/19 18:11,1.12003E+18,Julian F Tambunan,julianjft,Hoax
#saveerintaulany,4/21/19 18:05,1.12003E+18,Brohoell,Brohoell,Valid
"Ayo @Fahrihamzah @ustadtengkuzul @fadlizon @Dahnilanzar @saididu tunjukan kejantanan mu, BERANI!!!.. Buat lu @Fahrihamzah jgn cuma koar2 di Sosmed.Tunjukan klo versi kalian lebih akurat.. #SaveErinTaulany ",4/21/19 18:05,1.12003E+18,EmLasdy,EmLasdy,Hoax
"Lahhhh, Terus Pak Jokowi dihina Selama 4,5 tahun sekeji itu anda diam saja. Dan yang dihina itu adalah simbol negara. Dan kalaupun Pak Jokowi mau mereka bisa saja dilaporkan. #Jokowi2Periode #SaveErinTaulany #AkalSehat #mikir",4/21/19 18:02,1.12003E+18,masyuli,setyoyuli032,Hoax
#SaveTaulany #saveerintaulany ,4/21/19 17:54,1.12002E+18,Kang Daun,daunbk,Valid
Gitu dong tunjukin bukti #SaveTaulany #SaveErinTaulany,4/21/19 17:53,1.12002E+18,Madie,bomalbae,Hoax
Tunjukin data dong... pengen tahu katanya jujur ko masih rahasia2an sih... nanti salah faham lho #SaveErinTaulany #SaveTaulany,4/21/19 17:51,1.12002E+18,Madie,bomalbae,Valid
#SaveTaulany #SaveErintaulany ,4/21/19 17:50,1.12002E+18,Rizal Valentino,R1z4LvaL3nTin0,Hoax
#saveerintaulany ... Aku sih Yes,4/21/19 17:44,1.12002E+18,PhilipS,petromak_lampu,Hoax
#SaveTaulany #saveerintaulany ,4/21/19 17:39,1.12002E+18,Wiwin,Wiwin97160658,Valid
Salam Waras ! #SaveTaulany #saveerintaulany,4/21/19 17:39,1.12002E+18,JAKA TARUNG,tarung_jaka,Hoax
#saveerintaulany,4/21/19 17:25,1.12002E+18,Abdi Suwito,AsSuwito,Valid
#SaveErinTaulany,4/21/19 17:22,1.12001E+18,Ellyana Y,Ellyana26721473,Hoax
#BantuKawalPemilu #SaveTaulany #SaveErintaulany,4/21/19 17:20,1.12001E+18,Mahisa Agni,MahisaAgni4,Hoax
#SaveTaulany #SaveErintaulany,4/21/19 17:18,1.12001E+18,Mahisa Agni,MahisaAgni4,Valid
Keep Strong Bu #saveerintaulany #savetaulany,4/21/19 17:16,1.12001E+18,Michael Ahonk,mike_ahonk8,Hoax
Erin memgungkapkan perasaan yang terdalam di hatinya.. eeh di laporin polisi.. ungkapan erin ada dasarnya.. ga asal dan bukan iseng.. org jujur di laporkan polisi.. nyebarin fakta dilaporkan ke polisi oleh penyebar hoax.. #SaveTaulany #SaveErinTaulany #PrabowoGila,4/21/19 17:15,1.12001E+18,JOHN VAN WILLEM,yogantercinta,Valid
Erin Taulany mewakili kegusaran saya...dan muak nya saya pada si MEGALOMANIA itu #SaveTaulany #SaveTaulany #SaveErinTaulany,4/21/19 17:14,1.12001E+18,Riezkimo,Parkkimmang,Hoax
Ayo kita retweet semua yg menghina pak jokowi #SaveTaulany #saveerintaulany,4/21/19 17:14,1.12001E+18,Wiwin,Wiwin97160658,Hoax
Dulu terima hasil QC...sekarang kagak...mau menang aja kagak mau kalah eeeuyyy ! Cc. @Gerindra #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/19 17:10,1.12001E+18,Yung369 #WelcomeBackBTP,yungyung369,Valid
Lagi santai. Jadi bantu tweet Save Erin Taulany. #saveerintaulany #savetaulany,4/21/19 17:10,1.12001E+18,Irsan S,HaoTweet,Hoax
#SaveTaulany #saveerintaulany,4/21/19 17:08,1.12001E+18,Kreshna W. Linarda,KreshnaQuet,Valid
Yup..menolak lupa...lain dulu...lain sekarang...plintat plintut ! Cc. @Gerindra #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/19 17:06,1.12001E+18,Yung369 #WelcomeBackBTP,yungyung369,Hoax
Erin salah yg benar prabowo dan pengikutnya pada sinting semua. #SaveTaulany #SaveErinTaulany,4/21/19 17:05,1.12001E+18,Mawar T Wijaya,MawarTanuWijaya,Hoax
"#SaveTaulany Serius mau tanya. Kl ini lanjut ke jalur hukum, apakah akan dilakukan test kejiwaan kpd pak prabowo utk membuktikan dia tdk gila seperti yg dituduhkan dan tuduhan @erintaulany itu salah.. @andretaulany74 yg sabar ya mas, support selalu istri anda #saveerintaulany",4/21/19 17:05,1.12001E+18,amin hidayat,aminnissan,Valid
Kocak #SaveTaulany #saveerintaulany,4/21/19 17:04,1.12001E+18,ãƒˆãƒŸãƒ_ç™_ Tà«_É±Ä«Ï‚ÒºÉ¿Õêà«_â„¢,SamuraiTomiyuki,Hoax
Yang pasti harus... #SaveTaulany #saveerintaulany,4/21/19 17:03,1.12001E+18,samsudin102 #88,samsudin102,Valid
Pak Ahok @basuki_btp memang fenomenal...musuh yg paling ditakutin gerombolan wowo setelah Pakde JKW ! #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/19 17:03,1.12001E+18,Yung369 #WelcomeBackBTP,yungyung369,Hoax
Yang ini? #SaveTaulany #saveerintaulany #SaveOurDemocracy,4/21/19 17:01,1.12001E+18,Numai,Numai96356911,Hoax
RT infoJATIASIH RT yusuf_dumdum: Yuk teman teman bantu gaungkan trus tagar #SaveTaulany dan #SaveErinTaulany sudah muncul di list TT ,4/21/19 17:01,1.12001E+18,Jatiasihâ„¢,infoJ4T14S1H,Valid
#saveerintaulany,4/21/19 16:59,1.12001E+18,vincent,mahendrattaTroy,Hoax
Sbg seorang ustadzah...sdhkah anda menghimbau umat utk menghentikan caci maki kpd Pakde Jokowi & pemerintah ? #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/19 16:56,1.12001E+18,Yung369 #WelcomeBackBTP,yungyung369,Valid
#SaveTaulany #SaveErinTaulany,4/21/19 16:55,1.12001E+18,Agba kristiyanto,AgbaKristiyanto,Hoax
#SaveErinTaulany #SaveTaulany #SaveTaulany #SaveTaulany #SaveTaulany,4/21/19 16:50,1.12001E+18,Jazzmanie,jazz80jbi,Hoax
#SaveTaulany #saveerintaulany,4/21/19 16:49,1.12001E+18,Kreshna W. Linarda,KreshnaQuet,Valid
#saveErintaulany ,4/21/19 16:48,1.12001E+18,Nasi pecel Pincuk,Widyast43944336,Hoax
#saveTaulany #saveerintaulany,4/21/19 16:47,1.12001E+18,Kreshna W. Linarda,KreshnaQuet,Valid
kapan gerombolan wowo mau buka2an ? kalo merasa benar kenapa takut sih ? #SaveTaulany #saveerintaulany #TNIPolriPahlawanPemilu,4/21/19 16:46,1.12001E+18,Yung369 #WelcomeBackBTP,yungyung369,Hoax
Laaah... lebih parah pendukung 02 #SaveTaulany #SaveErinTaulany,4/21/19 16:44,1.12001E+18,Firman TM,iFir17,Hoax
Yg menghina bapak jokowi malah lebih parah dan tidak berperi kemanusiaan. @savetaulany #saveerintaulany,4/21/19 16:43,1.12001E+18,Wiwin,Wiwin97160658,Valid
Pik lu tahu diri dan koreksi diri deh.. Lu baru nongol dari persembunyian udh koreksi orang??? Balikin pik pada pemiliknya #saveErintaulany ,4/21/19 16:43,1.12001E+18,Nasi pecel Pincuk,Widyast43944336,Hoax
tumben ngomong nya lurus kaya clurit..... ... ... #savetaulany #SaveErinTaulany,4/21/19 16:42,1.12E+18,Raga Katineung,Mpa_Mpi,Valid
"Ikutan kacau kl berhadapan dgn kelompok org sinting kita sehat dibilang sinting, woles bae. Nach diana sndr sinting dibilang sinting, eh baper... cpd... #saveerintaulany #SaveTaulany",4/21/19 16:42,1.12E+18,âù_Vy,NovietaSuyoso,Hoax
ni masih pantes... dan wajar.... kl yg kmren gmn ya... kira2 d lapori HN gak ya.... kelakuan dh gak beda..... mantap dek... skr boleh dan bisa mimpi apa aj... jd presiden pun blh... liat bpk jokowi... yg dr tk meubel... skr jd org no 1... semangat #savetaulany #saveerintaulany ,4/21/19 16:39,1.12E+18,Raga Katineung,Mpa_Mpi,Hoax
#SaveTaulany dan #SaveErinTaulany,4/21/19 16:39,1.12E+18,_Ÿ…°ï¸èdamantan,suka_komen,Valid
Dasar payah gitu aja lapor.. daya tahan tubuh anda lemah bapak.. apa lagi mau ngurus negara ini?anda kuat ?? Ga usah ngata2in sinting belum tentu anda juga waras lo mungkin malah anda yg sinting #SaveTaulany #saveerintaulany #SaveOurDemocracy,4/21/19 16:37,1.12E+18,mendoanÂ _Ÿç˜,CitraLupuss19,Hoax
"Deranged people. Guess, are they frustrated lunatic or pathological naive? Or ignorance seditioner? #SaveErinTaulany",4/21/19 16:37,1.12E+18,juni hegelstad,HegelstadJuni,Valid
#saveerintaulany Sebenarnya apa yg diungkapkan Erin Taulany adalah apa yg ingin diungkapkan sebagian besar dari kita. Kl aku malahan lebih dr sekedar sinting tapi... au ah gelap!,4/21/19 16:37,1.12E+18,Khairil Hamdy,khairil0760,Hoax
Selamat hari kartini erin #ErintaulanySakitJiwa #saveerintaulany #SaveOurDemocracy #SaveAndreTaulany,4/21/19 16:35,1.12E+18,Gian wira Harno,GianwiraH,Hoax
"Menang, sombong = Jumowo Kalah, nerimo = Legowo Kalah, ngaku menang = Wowo #SaveTaulany #saveerintaulany",4/21/19 16:34,1.12E+18,Aris Munand,arisemunand,Valid
Nahh.... itu pointnya. Klo yg skrg terjadi adalah buruk rupa malah kaca yg dipecahkan.... #SaveTaulany #saveerintaulany,4/21/19 16:33,1.12E+18,awas jebakan BATMAN (manusia kampret),A17DYS,Hoax
#SaveTaulany #SaveErinTaulany ,4/21/19 16:30,1.12E+18,Agus umbara,Agusumbara12,Valid
Saya dukung #saveerintaulany #SaveTaulany,4/21/19 16:30,1.12E+18,Roedhie,Roedhie,Hoax
"Dont worry, we are support you #SaveTaulany #saveerintaulany",4/21/19 16:29,1.12E+18,Ave,Aveitsme1,Hoax
#SaveErinTaulany ,4/21/19 16:29,1.12E+18,yudi.is,yudiistiono09,Valid
#saveerintaulany #SaveTaulany,4/21/19 16:26,1.12E+18,lamong,hudilamong,Hoax
Lanjut Bro El...ane pantengin #savetaulany #SaveErinTaulany ,4/21/19 16:25,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,Valid
Hukum tajam kebawah tumpul keatas Seperti itu yg sering mereka bilang kalo pas masa kampanye... Setelah kampanye keok ya beda lagi #SaveTaulany #saveerintaulany,4/21/19 16:24,1.12E+18,Tommy The Jack Man Â _Ÿ‡®_Ÿ‡©,TommyTheJackMa1,Hoax
#saveErintaulany... Komparasinya nih ,4/21/19 16:24,1.12E+18,Nasi pecel Pincuk,Widyast43944336,Hoax
#SaveErinTaulany,4/21/19 16:24,1.12E+18,Jeanjudith367@gmail.com,jeanjudith367,Valid
@Ivone_Hall #SaveErinTaulany,4/21/19 16:22,1.12E+18,Papua Wesprianus Heipon,wesprianus,Hoax
#SaveTaulany #SaveErinTaulany ,4/21/19 16:22,1.12E+18,aiiial_al,alwhindyarch,Valid
Terserah yg penting... #saveerintaulany #SaveTaulany #SaveTaulany,4/21/19 16:16,1.12E+18,samsudin102 #88,samsudin102,Hoax
We wont leave you behind #SaveTaulany #saveerintaulany,4/21/19 16:15,1.12E+18,ãƒˆãƒŸãƒ_ç™_ Tà«_É±Ä«Ï‚ÒºÉ¿Õêà«_â„¢,SamuraiTomiyuki,Hoax
#SaveTaulany #saveerintaulany,4/21/19 16:14,1.12E+18,ira humaira,BilqisKhira,Valid
#saveerintaulany #SaveTaulany #SaveTaulany,4/21/19 16:13,1.12E+18,ira humaira,BilqisKhira,Hoax
Agreed #SaveTaulany #saveerintaulany,4/21/19 16:12,1.12E+18,ãƒˆãƒŸãƒ_ç™_ Tà«_É±Ä«Ï‚ÒºÉ¿Õêà«_â„¢,SamuraiTomiyuki,Valid
"indonesia 0,5 sakit #SaveTaulany #saveerintaulany",4/21/19 16:11,1.12E+18,SADAR,Demas06,Hoax
Mirip2 junjungan sebelah deh...yg halu..delu..gelo #savetaulany #SaveErinTaulany,4/21/19 16:09,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,Hoax
Itu lah arogsnsinya Klmpok 02.. Full. Kesombongan SEMUANYA... MERATA... DARI ATAS NYA SMP. KE Bawah... kl. Jokowi tdk bernurah hati dan sabar idealnya manusia satu ini yg hrs dilaporkan krn dia menghina SANTRI2 DAN PRESIDEN RI YG sah #saveErintaulany ,4/21/19 16:08,1.12E+18,Nasi pecel Pincuk,Widyast43944336,Valid
"KRITIK DIKIT,KAFIR BERONTAK DIKIT,KOMUNIS BEGITU MENYERAMKANNYA MENGHADAPI MEREKA YANG MABOK AGAMA DAN KEKUASAAN #SaveTaulany #saveerintaulany",4/21/19 16:08,1.12E+18,HÌ¶aÌ¶iÌ¶kÌ¶aÌ¶lÌ¶ YÌ¶oÌ¶gÌ¶aÌ¶ PÌ¶rÌ¶aÌ¶tÌ¶aÌ¶mÌ¶aÌ¶ NÌ¶.,Mr_Itaaang,Hoax
#SaveErinTaulany,4/21/19 16:07,1.12E+18,surya,kucinggaul123,Valid
"Presiden yang tiap hari dihujat dihina dibikinin hoax dimaki warganya sendiri (pendukung capres abadi) beliau bisa sabar tuh Laini cuman capres yang lagi main presiden-presidenan dikatain sesuai kondisinya sesuai tingkahnya, kok pada baper wkwk #saveerintaulany #SaveTaulany",4/21/19 16:07,1.12E+18,_Ÿ__,nuraldi_,Hoax
Tangkap dan kandangkan fh karena telah melecehkan presiden Indonesia. #SaveTaulany #saveerintaulany ,4/21/19 16:07,1.12E+18,Rheykel. Br,Rheykel1,Hoax
#SaveTaulany #SaveErinTaulany #SaveWanQodir,4/21/19 16:05,1.12E+18,Addin,MIBAgent_,Valid
Sepakat #SaveTaulany #saveerintaulany ,4/21/19 16:04,1.12E+18,agus rudi,agus_rudi86,Hoax
"Erin Taulani sama muaknya dg kita semua. Seharusnya selesai pilpres dijadikan sbg happy day menunggu pengumuman KPU, sbgmana anakÂ_ SMA mnggu hsl UNBK mrk happyÂ_ aja. Bukan klaim sy lulus nilai bagus. #SaveErinTaulany #SaveTaulany",4/21/19 16:04,1.12E+18,Falah Yogiawan,falahyogi,Valid
#SaveTaulany #SaveErinTaulany ,4/21/19 16:04,1.12E+18,Tasun Mancunian,TMancunian507,Hoax
#SaveTaulany #SaveErinTaulany ,4/21/19 16:04,1.12E+18,Ad71eã€êãƒ„ã€‘Goodsector,adjie_badsector,Hoax
Orang sinting mana bisa baca dengan benar #SaveErinTaulany #SaveTaulany,4/21/19 16:03,1.12E+18,Madie,bomalbae,Valid
Banyak yg akan mendukungmu sis.. #SaveErinTaulany,4/21/19 16:02,1.11999E+18,spider onta,riad_taufik,Hoax
#SaveErinTaulany ,4/21/19 16:02,1.11999E+18,Mynameissayang,Alien64098168,Valid
Namanya juga sinting #SaveTaulany #SaveErinTaulany ,4/21/19 16:01,1.11999E+18,Madie,bomalbae,Hoax
"Kmrn sujud di makam, skrng keris di cium... waduhhh.. mau berkata kasar, nti pendukung nya marah.... tapiii koyo wong.... isi sndri Wkwkwk #SaveTaulany #SaveErinTaulany",4/21/19 16:00,1.11999E+18,NINAS Madridista,lhena66,Hoax
#SaveTaulany #SaveErinTaulany,4/21/19 15:58,1.11999E+18,alananash,nashnasstuff,Valid
Gaungkan #GerakanAkalSehat #SaveErinTaulany #SaveTaulany,4/21/19 15:57,1.11999E+18,Mas LEGO wo,masLEGOwowo,Hoax
#SaveTaulany #saveerintaulany ,4/21/19 15:56,1.11999E+18,long long long,Rima66708082,Valid
#SaveTaulany #SaveErinTaulany ,4/21/19 15:55,1.11999E+18,Mr Bob47,mrbob_47,Hoax
#SaveErinTaulany kalau erin taulani di proses maka FahriHamzah harus di proses juga,4/21/19 15:54,1.11999E+18,V-Lix,felix19300663,Hoax
Klo lo sinting gimana gus #SaveTaulany #SaveErinTaulany ,4/21/19 15:53,1.11999E+18,Madie,bomalbae,Valid
#saveErintaulany... Jgn gentar bnyk masyrkt yg mendukung... Hrs nya yg msk. Penjara manusia ini krn jokowi sah presiden RI.. ,4/21/19 15:51,1.11999E+18,Nasi pecel Pincuk,Widyast43944336,Hoax
#SaveTaulany #saveerintaulany ,4/21/19 15:49,1.11999E+18,DYAH APRILIANI K,Dapril_9,Valid
Makin semena2 aja juancok #SaveTaulany #SaveErinTaulany,4/21/19 15:48,1.11999E+18,Madie,bomalbae,Hoax
Istri Sunu ... Suci ... Kok kayak situasi sekarang ya Maling teriak maling. Dzolim teriak diDzolimi ... #SaveErinTaulany ,4/21/19 15:48,1.11999E+18,V-Lix,felix19300663,Hoax
#saveerintaulany #SaveTaulany,4/21/19 15:47,1.11999E+18,Fajar Arrahman,AvatRabbitry,Valid
#saveerintaulany,4/21/19 15:46,1.11999E+18,kANg wIEr,PriyoSiswanto5,Hoax
Ambisi bgt ni org pasti dulunya sering cacingan #saveerintaulany,4/21/19 15:46,1.11999E+18,aldo1897,mualda_simbolon,Valid
Hidup sinting #SaveTaulany #SaveErinTaulany ,4/21/19 15:46,1.11999E+18,Madie,bomalbae,Hoax
pakdhe jokowi kemarin di hina di caci kalian pada kemana netijen? kampret emang. #SaveTaulany #saveerintaulany ,4/21/19 15:45,1.11999E+18,Taufan Putra,taufanHAP,Hoax
#SaveErinTaulany,4/21/19 15:43,1.11999E+18,V-Lix,felix19300663,Valid
"Hadits di gaungkan hanya untuk kaum cebong, sangat tidak objektif umi ini tentunya, bukannya yang lebih kotor itu mulutnya kubu sebelah yah....wajar d bilang sin_ing Kalah QC ko klaim menang 62%.... #SaveTaulany #saveerintaulany",4/21/19 15:43,1.11999E+18,alvienzaekadhyatma,Alvienzaekaa,Hoax
So please gaungkan tagar #SaveErinTaulany,4/21/19 15:42,1.11999E+18,V-Lix,felix19300663,Valid
Pada diam kampret ... Simbol negara dihina ... Yg ngimpi malah di sembah puja #SaveErinTaulany,4/21/19 15:42,1.11999E+18,V-Lix,felix19300663,Hoax
"Setiap orng psti melkukan kslahan. Sdh mjd tgas kita utk sling mngingatkn dlm hal kebaikan dan caranya pn hrs dg cara yg baik. Bkn dg caci & maki. So, jgn so bener lh jdi orang. #SaveTaulany #saveerintaulany #staystrongandretaulany",4/21/19 15:41,1.11999E+18,Aliya Muhib,ddarzah95,Hoax
"#SaveTaulany untuk calon dikatator dan pengikutnya, ga usah panik dan baper ya. #SaveTaulany #saveerintaulany #AlhamdulillahDuaPeriode",4/21/19 15:41,1.11999E+18,nu_kaffah,nu_kaffah,Valid
#SaveTaulany emang nya napa mbak ?? #SaveErinTaulany,4/21/19 15:40,1.11999E+18,V-Lix,felix19300663,Hoax
Waduh... #SaveTaulany #SaveErinTaulany #Prabowo #Pilpres2019 #Jokowi,4/21/19 15:36,1.11999E+18,Koruptor itu Penista,syakirasyakir,Valid
Gua dukung #SaveTaulany dan #SaveErinTaulany,4/21/19 15:36,1.11999E+18,V-Lix,felix19300663,Hoax
#SaveErinTaulany #SaveTaulany,4/21/19 15:35,1.11999E+18,@fand sufriadi,fand09098393,Hoax
#SaveErinTaulany ..,4/21/19 15:35,1.11999E+18,Yudin Izza,Yudin75005645,Valid
#SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany,4/21/19 15:33,1.11999E+18,Sahara2812,Sahara2812,Hoax
#SaveTaulany #SaveTaulany #saveerintaulany,4/21/19 15:33,1.11999E+18,bapathy,bapathy1,Valid
#SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany ,4/21/19 15:30,1.11999E+18,BukanOrangDungu,edo_great,Hoax
dont worry bang.... TNI & POLRI udh mantau kok.... just wait n see aja. kita gak boleh kepancing sm tindakan gila mereka. biar jd urusan aparat #SaveTaulany #saveerintaulany,4/21/19 15:27,1.11999E+18,Cangkem Bosok,bosokcangkem,Hoax
Kampret itu bisa di-fogging gak sih? Selama ini aku males lho pakai dikotomi cebong-kampret. Tapi kali ini aku GMZ! #SaveTaulany #saveerintaulany,4/21/19 15:26,1.11999E+18,Mereka Bilang Saya Judes,DidiCahya,Valid
Kami bersama @erintaulany #SaveErinTaulany #SaveTaulany,4/21/19 15:25,1.11999E+18,Pungky,PungkyStarr,Hoax
mari kita sebut BPN SINTING !! #saveerintaulany #SaveTaulany,4/21/19 15:23,1.11999E+18,Cangkem Bosok,bosokcangkem,Valid
#SaveErinTaulany,4/21/19 15:23,1.11998E+18,Anny,annyna77,Hoax
saya tinggal dimana ini #SaveErinTaulany ,4/21/19 15:22,1.11998E+18,Putu Nita Verayani,veraninditaa,Hoax
FAHRI HAMZAH ngatain PRESIDEN RI YANG SAH dengan kata sinting. Erin Taulany ngatain CAPRES ABADI pake kata GILA. beda ? BEDA !! #SaveTaulany #saveerintaulany,4/21/19 15:21,1.11998E+18,Cangkem Bosok,bosokcangkem,Valid
Menolak lupa SINTING! #SaveTaulany #SaveErinTaulany ,4/21/19 15:21,1.11998E+18,kang macul keliling,SudjiwoM,Hoax
#SaveTaulany #saveerintaulany ,4/21/19 15:21,1.11998E+18,Felix,felix_panjaitan,Valid
#saveErintaulany.. Menolak lupa ,4/21/19 15:20,1.11998E+18,Nasi pecel Pincuk,Widyast43944336,Hoax
#SaveErinTaulany ,4/21/19 15:20,1.11998E+18,Madie,bomalbae,Hoax
"Giliran kampreters ngina Jokowi, bebas aja Nah giliran junjunganny dbilang gila, malah protes..kan kampret #SaveTaulany #SaveTaulany #SaveErinTaulany",4/21/19 15:19,1.11998E+18,â„ù_ù•€_ù•__ù•€_ù•‹_ù”¸_ù•_ _ù”__ù•Œ_ù•‚_ù”¸â„•,GiovanzaPatrick,Valid
#SaveTaulany #SaveErinTaulany ,4/21/19 15:19,1.11998E+18,Arief 3 Belas,AriefBelas,Hoax
#SaveTaulany #SaveErinTaulany,4/21/19 15:19,1.11998E+18,Arief 3 Belas,AriefBelas,Valid
#SaveErinTaulany,4/21/19 15:19,1.11998E+18,romlisav,romlisav,Hoax
lanjut #SaveTaulany dan #SaveErinTaulany,4/21/19 15:18,1.11998E+18,jancuknjaran,j0s4,Hoax
#SaveTaulany #saveerintaulany,4/21/19 15:17,1.11998E+18,@fand sufriadi,fand09098393,Valid
"Pak Prabowo gak gila apalagi sinting, hanya saja beliau sedikit mengalami gangguan kejiwaan #SaveTaulany #saveerintaulany #SaveTaulany",4/21/19 15:17,1.11998E+18,Anikkkk,Anikkkk_,Hoax
#SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany,4/21/19 15:17,1.11998E+18,BukanOrangDungu,edo_great,Valid
#SaveTaulany #saveerintaulany,4/21/19 15:17,1.11998E+18,Nanda Mahardika,N_Mahardika17,Hoax
#SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany,4/21/19 15:16,1.11998E+18,BukanOrangDungu,edo_great,Hoax
Sabar... orang sabar di sayang pacar.... #SaveTaulany #SaveErinTaulany,4/21/19 15:16,1.11998E+18,NINAS Madridista,lhena66,Valid
#saveerintaulany ,4/21/19 15:13,1.11998E+18,masboy_official,official_masboy,Hoax
Support #saveerintaulany #SaveTaulany,4/21/19 15:13,1.11998E+18,inkun,nu_her,Valid
Jangan gentar mba Erin #saveerintaulany #SaveTaulany,4/21/19 15:13,1.11998E+18,M. Luqman hakim,MLuqman56427211,Hoax
"Hrs nya FH jg dilaporin, udh blng presiden sinting #SaveTaulany #SaveErinTaulany ",4/21/19 15:12,1.11998E+18,NINAS Madridista,lhena66,Hoax
#SaveTaulany #saveerintaulany ,4/21/19 15:12,1.11998E+18,Chavals,charonita,Valid
#SaveTaulany #SaveTaulany #saveerintaulany #SaveTaulany #SaveErinTaulany ,4/21/19 15:11,1.11998E+18,Shanty Parhusip,ParhusipShanty,Hoax
